date,hashrate
2020-05-27 0:00:00,103847237.2
2020-05-28 0:00:00,98579623.7
2020-05-29 0:00:00,95569558.86
2020-05-30 0:00:00,117392529
2020-05-31 0:00:00,112877431.7
2020-06-01 0:00:00,100837172.3
2020-06-02 0:00:00,97074591.28
2020-06-03 0:00:00,104599753.4
2020-06-04 0:00:00,108668660.7
2020-06-05 0:00:00,122192367.7
2020-06-06 0:00:00,133797229.5
2020-06-07 0:00:00,108539589.2
2020-06-08 0:00:00,110587506
2020-06-09 0:00:00,109222228.1
2020-06-10 0:00:00,111952783.8
2020-06-11 0:00:00,126288201.3
2020-06-12 0:00:00,111270144.9
2020-06-13 0:00:00,107856950.3
2020-06-14 0:00:00,116048617.4
2020-06-15 0:00:00,94204171.77
2020-06-16 0:00:00,106374812.7
2020-06-17 0:00:00,108283617.6
2020-06-18 0:00:00,97298323.04
2020-06-19 0:00:00,111422273.2
2020-06-20 0:00:00,107498953.7
2020-06-21 0:00:00,114560928.7
2020-06-22 0:00:00,112206937.1
2020-06-23 0:00:00,123976895.5
2020-06-24 0:00:00,109068281.5
2020-06-25 0:00:00,110637609.3
2020-06-26 0:00:00,128684878.9
2020-06-27 0:00:00,108283617.6
2020-06-28 0:00:00,117699584.3
2020-06-29 0:00:00,113776264.8
2020-06-30 0:00:00,115344676.1
2020-07-01 0:00:00,127111309
2020-07-02 0:00:00,128680584.5
2020-07-03 0:00:00,127895946.7
2020-07-04 0:00:00,123188120.5
2020-07-05 0:00:00,127895946.7
2020-07-06 0:00:00,120834207.4
2020-07-07 0:00:00,126326671.3
2020-07-08 0:00:00,118480294.2
2020-07-09 0:00:00,128680584.5
2020-07-10 0:00:00,126326671.3
2020-07-11 0:00:00,122403482.8
2020-07-12 0:00:00,119264931.9
2020-07-13 0:00:00,121086665.7
2020-07-14 0:00:00,124167138.5
2020-07-15 0:00:00,118993507.8
2020-07-16 0:00:00,117268964.2
2020-07-17 0:00:00,101748071.9
2020-07-18 0:00:00,112095333.4
2020-07-19 0:00:00,112957605.2
2020-07-20 0:00:00,121580323.2
2020-07-21 0:00:00,107783974.4
2020-07-22 0:00:00,124167138.5
2020-07-23 0:00:00,117268964.2
2020-07-24 0:00:00,138825759.1
2020-07-25 0:00:00,122442595
2020-07-26 0:00:00,136238943.7
2020-07-27 0:00:00,128205972.9
2020-07-28 0:00:00,121437040.4
2020-07-29 0:00:00,123949530.9
2020-07-30 0:00:00,113062072.1
2020-07-31 0:00:00,128137015
2020-08-01 0:00:00,114737065.8
2020-08-02 0:00:00,118087053.1
2020-08-03 0:00:00,135674486.5
2020-08-04 0:00:00,121437040.4
2020-08-05 0:00:00,108037091.1
2020-08-06 0:00:00,130649505.5
2020-08-07 0:00:00,127299518.2
2020-08-08 0:00:00,118924549.9
2020-08-09 0:00:00,130649505.5
2020-08-10 0:00:00,114901504.5
2020-08-11 0:00:00,129741892.8
2020-08-12 0:00:00,132269332.3
2020-08-13 0:00:00,123844534.1
2020-08-14 0:00:00,140694130.5
2020-08-15 0:00:00,131426852.5
2020-08-16 0:00:00,128056933.2
2020-08-17 0:00:00,105309978
2020-08-18 0:00:00,117947175.3
2020-08-19 0:00:00,116262215.7
2020-08-20 0:00:00,123002054.3
2020-08-21 0:00:00,130584372.7
2020-08-22 0:00:00,114577256
2020-08-23 0:00:00,132269332.3
2020-08-24 0:00:00,128441437.2
2020-08-25 0:00:00,111720008.7
2020-08-26 0:00:00,123939384.6
2020-08-27 0:00:00,112592821.3
2020-08-28 0:00:00,142268448.6
2020-08-29 0:00:00,127430634.9
2020-08-30 0:00:00,110847196.1
2020-08-31 0:00:00,130921885.2
2020-09-01 0:00:00,134413135.5
2020-09-02 0:00:00,125685009.8
2020-09-03 0:00:00,112592821.3
2020-09-04 0:00:00,117829696.7
2020-09-05 0:00:00,123066572.1
2020-09-06 0:00:00,130921885.2
2020-09-07 0:00:00,151762133.8
2020-09-08 0:00:00,133652505.3
2020-09-09 0:00:00,128478860
2020-09-10 0:00:00,136239328
2020-09-11 0:00:00,118993843.5
2020-09-12 0:00:00,146586618.7
2020-09-13 0:00:00,139688424.9
2020-09-14 0:00:00,151760264.1
2020-09-15 0:00:00,134514779.6
2020-09-16 0:00:00,133652505.3
2020-09-17 0:00:00,153484812.6
2020-09-18 0:00:00,142275247.6
2020-09-19 0:00:00,128478860
2020-09-20 0:00:00,135165071.8
2020-09-21 0:00:00,139219832.8
2020-09-22 0:00:00,123857644.3
2020-09-23 0:00:00,136339422.4
2020-09-24 0:00:00,131538738.5
2020-09-25 0:00:00,162263115.4
2020-09-26 0:00:00,144020516.6
2020-09-27 0:00:00,145940790.2
2020-09-28 0:00:00,123857644.3
2020-09-29 0:00:00,135379285.6
2020-09-30 0:00:00,149781337.3
2020-10-01 0:00:00,119056960.4
2020-10-02 0:00:00,130578601.8
2020-10-03 0:00:00,144980653.4
2020-10-04 0:00:00,151592064.1
2020-10-05 0:00:00,134303836.4
2020-10-06 0:00:00,124710705.3
2020-10-07 0:00:00,144856280.7
2020-10-08 0:00:00,155408725
2020-10-09 0:00:00,136222462.7
2020-10-10 0:00:00,137181775.8
2020-10-11 0:00:00,134303836.4
2020-10-12 0:00:00,142937654.5
2020-10-13 0:00:00,159245977.5
2020-10-14 0:00:00,142937654.5
2020-10-15 0:00:00,144856280.7
2020-10-16 0:00:00,148693533.2
2020-10-17 0:00:00,152419671.5
2020-10-18 0:00:00,119288755.7
2020-10-19 0:00:00,124259120.5
2020-10-20 0:00:00,143146506.8
2020-10-21 0:00:00,129229485.3
2020-10-22 0:00:00,136187996.1
2020-10-23 0:00:00,130223558.3
2020-10-24 0:00:00,151099090.6
2020-10-25 0:00:00,116306536.8
2020-10-26 0:00:00,109348026.1
2020-10-27 0:00:00,98413223.45
2020-10-28 0:00:00,99407296.42
2020-10-29 0:00:00,107359880.1
2020-10-30 0:00:00,110342099
2020-10-31 0:00:00,112330244.9
2020-11-01 0:00:00,124259120.5
2020-11-02 0:00:00,94436931.6
2020-11-03 0:00:00,124332259
2020-11-04 0:00:00,132689483.1
2020-11-05 0:00:00,122675182.5
2020-11-06 0:00:00,127682332.8
2020-11-07 0:00:00,121840657.4
2020-11-08 0:00:00,115164457
2020-11-09 0:00:00,154387134.4
2020-11-10 0:00:00,122675182.5
2020-11-11 0:00:00,122675182.5
2020-11-12 0:00:00,133524008.1
2020-11-13 0:00:00,115998982.1
